ETL_YMD,O_CELL_ID,O_CELL_X,O_CELL_Y,O_CELL_TP,D_CELL_ID,D_CELL_X,D_CELL_Y,D_CELL_TP,ST_TIME_CD,FNS_TIME_CD,IN_FORN_DIV_NM,MOVE_PURPOSE,MOVE_DIST,MOVE_TIME,MALE_00_CNT,MALE_10_CNT,MALE_20_CNT,MALE_30_CNT,MALE_35_CNT,MALE_40_CNT,MALE_45_CNT,MALE_50_CNT,MALE_55_CNT,MALE_60_CNT,MALE_65_CNT,MALE_70_CNT,MALE_75_CNT,MALE_80_CNT,MALE_85_CNT,FEML_00_CNT,FEML_10_CNT,FEML_15_CNT,FEML_20_CNT,FEML_25_CNT,FEML_30_CNT,FEML_35_CNT,FEML_40_CNT,FEML_45_CNT,FEML_50_CNT,FEML_55_CNT,FEML_60_CNT,FEML_65_CNT,FEML_70_CNT,FEML_75_CNT,FEML_80_CNT,FEML_85_CNT
20240329,다사53505275,953625,1952875,1,다사50755025,950875,1950375,6,17,18,1,7,1009,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62,0,0,0,0,0,0,0
20240329,다사90251675,990375,1916875,0,다사98251775,998375,1917875,2,16,16,1,3,2667,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,0,0,0,0,0,0,0
20240313,다사25753475,925875,1934875,2,다사26503450,926625,1934625,0,18,18,1,7,191,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77,0,0,0,0,0,0,0
20240316,다사29503950,929625,1939625,0,다사27503400,927625,1934125,0,18,18,2,7,1682,61,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0
20240313,다사50255100,950375,1951125,0,다사50255050,950375,1950625,1,12,13,2,2,243,230,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240305,다사64750875,964875,1908875,2,다사62000250,962125,1902625,1,6,7,1,1,2152,831,0,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240320,다사32753200,932875,1932125,0,다사33503250,933625,1932625,2,20,21,1,3,218,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
20240302,다사50255650,950375,1956625,0,다사49755700,949875,1957125,0,15,15,1,7,259,115,0,0,0,0,0,0,0,0,0,2.71,0,0,0,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240314,다사62005500,962125,1955125,2,다사61505525,961625,1955375,0,18,18,1,7,195,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0
20240322,다사69004975,969125,1949875,2,다사69255000,969375,1950125,0,8,8,1,7,83,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82,0,0,0,0,3.46,0,0,0,0
20240327,다사60756300,960875,1963125,2,다사63505000,963625,1950125,0,9,10,1,7,4317,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06,0,0,0,0,0,0,0,0,0,0
20240301,다사57505800,957625,1958125,2,다사57255700,957375,1957125,0,9,9,1,7,313,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240308,다사57754150,957875,1941625,0,다사61258875,961375,1988875,0,16,19,1,7,12167,2534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88,0,0,0
20240324,다사37503150,937625,1931625,2,다사38752275,938875,1922875,0,17,17,1,7,2527,434,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240316,다사65252525,965375,1925375,2,다사63752700,963875,1927125,0,11,11,1,7,976,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61,0,0,0,0,0,2.4,0,0,0,0,0,0
20240307,다사36256450,936375,1964625,2,다사35256450,935375,1964625,0,17,17,1,7,312,103,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240329,다사49004700,949125,1947125,1,다사50754900,950875,1949125,0,16,17,1,7,1145,582,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0
20240325,다사42004775,942125,1947875,2,다사41754775,941875,1947875,0,1,1,1,7,37,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08,0,0,0
20240325,다사30252525,930375,1925375,1,다사28002775,928125,1927875,2,17,17,1,3,866,151,0,0,0,0,0,0,0,0,3.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240330,다사37256175,937375,1961875,0,다사34756350,934875,1963625,2,12,13,1,3,907,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240309,다사49254450,949375,1944625,1,다사51004250,951125,1942625,0,17,17,1,7,787,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240318,다사67001650,967125,1916625,0,다아90251900,990375,2019125,0,14,16,1,7,34057,2274,0,0,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,0
20240327,다사34256300,934375,1963125,3,다사53255025,953375,1950375,0,10,11,1,7,5895,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0,0,0,0,0,0,0
20240304,다사63507900,963625,1979125,2,다사63257700,963375,1977125,0,3,3,1,7,646,562,0,0,0,0,0,0,0,0,2.74,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
20240308,다사25254725,925375,1947375,0,다사53002875,953125,1928875,0,13,14,1,7,10079,1192,0,0,0,0,0,3.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240319,다사62754350,962875,1943625,0,다사55253650,955375,1936625,0,4,5,1,7,2932,146,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240306,다사24504850,924625,1948625,2,다사63757175,963875,1971875,0,9,10,1,7,12472,1614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64,0,0,0,3.66,0,0,0,0,0
20240330,다사61505150,961625,1951625,0,다사67504625,967625,1946375,2,20,20,1,3,2091,823,0,0,0,0,0,0,0,0,0,0,3.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240320,다사40255125,940375,1951375,0,다사40255125,940375,1951375,2,2,2,1,3,67,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31,0,0,0,0,0,0,0,0,0,0,0,0
20240323,다사63505250,963625,1952625,2,다사63755525,963875,1955375,0,11,11,1,7,906,543,0,0,0,0,0,0,0,0,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240321,다사27504725,927625,1947375,2,다사26254775,926375,1947875,1,11,11,1,1,354,145,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240321,다사71005200,971125,1952125,2,다사71255250,971375,1952625,0,11,11,1,7,162,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,0,0,0,0
20240322,다사61251600,961375,1916125,2,다사65250725,965375,1907375,0,19,19,1,7,2554,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77,0,0,0,0,0,0
20240320,다사84255250,984375,1952625,0,다사82004800,982125,1948125,1,14,14,1,1,1536,134,0,0,0,0,0,0,0,0,0,0,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240328,다사46504750,946625,1947625,1,다사48504625,948625,1946375,0,16,16,1,7,605,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24,0,0,0
20240331,다사27003525,927125,1935375,0,다사25753475,925875,1934875,2,2,2,1,3,380,56,0,0,7,0,0,0,0,0,0,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0
20240311,다사56755475,956875,1954875,0,다사60001100,960125,1911125,2,16,18,1,3,19223,2735,0,0,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240304,다사35003750,935125,1937625,1,다사43502875,943625,1928875,0,9,9,1,7,3898,276,0,0,0,0,0,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240324,다사23256100,923375,1961125,0,다사61001650,961125,1916625,2,10,12,1,3,19314,2545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02,0,0,0,0,0,0,0,0,0,0
20240313,다사37504225,937625,1942375,0,다사31004075,931125,1940875,2,17,18,1,3,1509,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0
20240316,다바78759100,978875,1891125,2,다바78759100,978875,1891125,0,7,7,1,7,51,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,3.59,0,0,0,0
20240322,다사32252850,932375,1928625,0,다사28752725,928875,1927375,2,6,7,1,3,868,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0
20240321,다사52252925,952375,1929375,0,다사52752875,952875,1928875,2,17,17,1,3,178,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,0,0,0,0,0,0
20240306,다사58256025,958375,1960375,2,다사58755525,958875,1955375,1,12,13,1,1,1520,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0
20240316,다사32505275,932625,1952875,0,다사25755450,925875,1954625,0,16,16,1,7,2027,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240322,다사24503000,924625,1930125,1,다사24503275,924625,1932875,2,14,15,1,3,806,978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29,0,0,0,0,0,0,0,0
20240319,다사49505700,949625,1957125,0,다사48255375,948375,1953875,2,12,12,1,3,1092,455,0,0,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240321,다바60259500,960375,1895125,0,다바59759525,959875,1895375,2,18,18,2,3,206,7,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240331,다사39754100,939875,1941125,0,다사38754150,938875,1941625,2,14,14,1,3,318,72,0,0,0,0,0,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240326,다사26254700,926375,1947125,2,다사25754775,925875,1947875,1,7,8,1,1,261,28,0,0,0,0,0,0,0,0,0,0,3.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240317,다사28254175,928375,1941875,0,다사30004200,930125,1942125,2,12,12,1,3,362,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42,0,0,0,0,0,0
20240327,다사34504425,934625,1944375,2,다사35754475,935875,1944875,0,10,11,1,7,356,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55,0,0,0,0,0,0,0,0
20240306,다사46250000,946375,1900125,2,다바47009925,947125,1899375,0,8,8,1,7,312,156,0,0,0,2.62,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,3.07,0,0,0,0,0,0
20240318,다사69002025,969125,1920375,0,다사69502050,969625,1920625,2,21,21,1,3,158,100,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01,0,0,0,0,0,0,0,0
20240316,다사59001150,959125,1911625,2,다사58751175,958875,1911875,0,8,8,1,7,94,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55,0,0,0,0,0,0
20240311,다사59501850,959625,1918625,1,다사59251850,959375,1918625,0,10,11,1,7,71,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240308,다바68006950,968125,1869625,0,다바63258850,963375,1888625,2,11,11,2,3,5592,478,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240323,다사60754600,960875,1946125,0,다사61004575,961125,1945875,3,18,19,1,7,77,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240316,다사75500225,975625,1902375,0,다사64752575,964875,1925875,0,10,10,1,7,8042,268,0,0,0,0,0,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240327,다사58254675,958375,1946875,1,다사32753350,932875,1933625,0,18,19,1,7,8561,1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,0,0,0,0,0,0,0,0,0,0,0
20240327,다사60004575,960125,1945875,1,다사62004300,962125,1943125,2,18,18,1,3,990,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0
20240311,다사53004275,953125,1942875,2,다사54004350,954125,1943625,1,7,7,1,2,340,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240330,다사61251675,961375,1916875,2,다사61251700,961375,1917125,0,8,8,1,7,81,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0,0,0,0,0
20240328,다사35003050,935125,1930625,2,다사22506075,922625,1960875,0,5,7,1,7,8396,1616,0,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240313,다사78253425,978375,1934375,0,다사77753375,977875,1933875,2,21,21,1,3,198,22,0,0,0,0,0,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0
20240307,다바62508950,962625,1889625,0,다바63009000,963125,1890125,2,11,12,1,3,206,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96,0,0,0,0,0,0,0,0,0,0,0
20240323,다사38005200,938125,1952125,0,다사42504900,942625,1949125,2,17,17,1,3,1501,188,0,0,0,0,0,0,0,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240309,다사57505250,957625,1952625,0,다사57755225,957875,1952375,2,21,21,1,3,67,172,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240318,다사56001150,956125,1911625,2,다사58001050,958125,1910625,1,8,8,1,1,533,104,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240330,다사31004425,931125,1944375,0,다사30754350,930875,1943625,2,7,8,1,3,256,277,0,0,0,0,0,0,0,0,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240306,다사59752025,959875,1920375,6,다사62251025,962375,1910375,2,21,22,1,3,2847,474,0,0,0,0,0,0,0,0,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240302,다사73007025,973125,1970375,0,다사72757000,972875,1970125,2,14,15,1,3,72,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76,0,0,0
20240324,다사32256925,932375,1969375,0,다사32256875,932375,1968875,2,10,10,1,3,100,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0
20240331,다사36755575,936875,1955875,4,다사46256300,946375,1963125,2,11,11,1,3,3513,29,0,0,0,0,0,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240319,다사59755700,959875,1957125,2,다사56755575,956875,1955875,1,8,8,1,1,917,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37,0,0,0,0,0,0,0,0
20240331,다사47255200,947375,1952125,0,다사47255200,947375,1952125,2,6,6,1,3,32,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58,2.51,0,0,0,0,3.23,0,0,0,0,0,3.5
20240311,다사52501250,952625,1912625,2,다마63759025,963875,1790375,0,9,12,1,7,35806,3070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43,0,0,0,0,0,0,0,0,0,0,0,0,0
20240322,다사49255700,949375,1957125,2,다사48505950,948625,1959625,1,15,16,1,1,872,788,0,0,0,0,0,0,0,0,0,0,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240307,다사59751975,959875,1919875,0,다사59501975,959625,1919875,2,18,18,1,3,119,119,0,0,3.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240304,다사75753175,975875,1931875,2,다사76003200,976125,1932125,0,7,8,1,7,87,604,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240305,다아80000975,980125,2009875,2,다아77751175,977875,2011875,1,8,8,1,1,978,428,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240328,다사61756100,961875,1961125,2,다사61506075,961625,1960875,0,13,13,1,7,135,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16,0,0,0,0,0,0
20240328,다사51502750,951625,1927625,1,다사51002825,951125,1928375,0,19,19,1,7,256,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240324,다사46753650,946875,1936625,0,다사48253550,948375,1935625,0,11,12,1,7,434,196,0,0,0,0,0,0,0,0,4.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240308,다사55755300,955875,1953125,0,다사63002375,963125,1923875,2,16,18,1,3,6810,2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45,0
20240316,다사62005000,962125,1950125,0,다바65256700,965375,1867125,0,17,19,1,7,23748,1742,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240306,다사67005025,967125,1950375,2,다사65754575,965875,1945875,0,13,13,1,7,1438,653,0,0,0,0,0,0,0,0,0,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240327,다사37253725,937375,1937375,0,다사37003725,937125,1937375,2,14,14,1,3,61,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0
20240303,다사26504350,926625,1943625,0,다사25504225,925625,1942375,0,14,15,1,7,384,163,0,0,0,0,0,4.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240323,다사64004250,964125,1942625,0,다사63752425,963875,1924375,2,16,17,1,3,4754,1153,0,0,0,0,0,0,0,0,3.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240323,다사65254300,965375,1943125,0,다사64504350,964625,1943625,2,15,16,1,3,248,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56,0,0,0
20240311,다사57254625,957375,1946375,0,다사50251500,950375,1915125,2,20,22,1,3,8236,1355,0,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240309,다사52004225,952125,1942375,2,다사58004425,958125,1944375,0,11,11,1,7,1903,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,0,0,0,0,0,0,0,0,0,0,0,0
20240303,다사61255175,961375,1951875,0,다사61005200,961125,1952125,2,9,9,1,3,93,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89,0,0,0,0,0,0,0,0,0
20240326,다사63001925,963125,1919375,2,다사62501300,962625,1913125,0,18,18,1,7,1666,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76,0,0,0,0,0,0,0,0
20240309,다사53255350,953375,1953625,0,다사69005125,969125,1951375,2,18,20,1,3,4490,1573,0,0,0,0,0,0,0,3.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240309,다사37753700,937875,1937125,0,다사37003775,937125,1937875,0,10,10,1,7,236,3,0,0,0,0,0,0,0,0,0,3.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240330,다사53251975,953375,1919875,2,다바69006875,969125,1868875,0,20,22,1,7,17466,1666,0,0,0,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240320,다사49753025,949875,1930375,2,다사49502900,949625,1929125,0,8,9,1,7,413,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0
20240328,다사51254975,951375,1949875,1,다사51004925,951125,1949375,2,13,15,1,3,174,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240319,다사65502250,965625,1922625,0,다사66252275,966375,1922875,2,20,20,1,3,292,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67,0,0,0,0,0,0,0,0,0,0
20240330,다사25003100,925125,1931125,0,다사23253150,923375,1931625,0,12,12,1,7,545,248,0,0,0,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,0,0
20240305,다사27003525,927125,1935375,0,다사31753400,931875,1934125,2,13,16,1,3,1204,2565,0,0,0,0,4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240330,다사33754550,933875,1945625,2,다사35504475,935625,1944875,0,18,18,1,7,515,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
20240328,다사53005300,953125,1953125,2,다사53005300,953125,1953125,0,2,2,1,7,21,101,0,0,0,0,0,0,2.01,0,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96,0,0,0,0
20240319,다사47753875,947875,1938875,2,다사48255025,948375,1950375,1,15,16,1,1,3858,1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01,0,0,0,0,0,0,0,0,0,0,0
20240329,다사25254850,925375,1948625,0,다사24754825,924875,1948375,2,22,23,1,3,202,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0
20240309,다바60509300,960625,1893125,2,다바60259325,960375,1893375,0,7,7,1,7,51,37,0,0,0,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240330,다사57755975,957875,1959875,0,다사61505150,961625,1951625,2,22,23,1,3,2602,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0
20240326,다사59504375,959625,1943875,0,다사64001850,964125,1918625,2,17,18,1,3,7608,1068,0,0,0,0,0,0,0,3.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240327,다사65252875,965375,1928875,0,다사66252975,966375,1929875,1,12,12,1,7,390,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91,0,0,0
20240304,다사69254400,969375,1944125,0,다사69004375,969125,1943875,2,16,16,1,3,75,55,0,0,0,0,0,0,0,0,4.22,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0
20240323,다사50504600,950625,1946125,2,다사07003900,907125,1939125,0,9,10,2,7,12572,1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240322,다사30254025,930375,1940375,2,다사32003925,932125,1939375,0,20,21,1,7,553,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37,0,0,0,0,0,0
20240318,다사55502275,955625,1922875,0,다사54752325,954875,1923375,2,17,17,1,3,282,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0
20240313,다사73751025,973875,1910375,1,다바61259750,961375,1897625,2,19,19,1,3,4371,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0,0,0,0
20240327,다사52254575,952375,1945875,0,다사35754725,935875,1947375,0,13,14,1,7,4132,273,0,0,0,0,0,0,0,0,0,0,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240331,다사39754325,939875,1943375,6,다사32004300,932125,1943125,0,11,12,1,7,3515,1131,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0
20240311,다사32257025,932375,1970375,2,다사39007375,939125,1973875,1,8,8,1,1,2166,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0
